EntidadID;Descripcion-es;Description-en
JUGDGDTU;"Es una de las ""provincias subalternadas"" como se tituló a aquellas jurisdicciones de Nueva España que fueron subordinadas a la Audiencia de Guadalajara (AGI, Guadalajara,435).";dummy
JUGDGDZA;"Es una de las ""provincias subalternadas"" como se tituló a aquellas jurisdicciones de Nueva España que fueron subordinadas a la Audiencia de Guadalajara (AGI, Guadalajara,435). En 1795, existieron  partidos de Zapotilc, Tuxpan, Mazamitla y Tamazuladentro de la subdelegación (AGI,Guadalajara,291).";dummy
JUGDNLCA;Hay un nombramiento real de un alcalde mayor de Cadereyta para Andrés Gil de Taboada en 1762 (AGI,Mexico,1221), pero comunmente fue de la provisión del gobernador de Nuevo León.;dummy
JUGDNLLA;Posiblemente, el tenientazgo de Labradores solo recibió un propio justicia mayor a principios del siglo XVIII (1701-1703) y luego seconstituó como alcaldía mayor (([[:fuentes:gerhard-north]])). Aun así, lo aceptamos como jurisdicción propia ya desde 1701 por no conocer fuentes que puedan clarificar el asunto.;dummy
JUGDNLPL;"Con el establecimiento del presidio y villa de Horcasitas, el capitán del presidio asumió la función de alcalde mayor de Punta de Lampazos. A veces también tuvo el título de un teniente de gobierno. Hay menciones de un alcalde mayor hasta por lo menos 1790. La visita de 1775 en (([[:fuentes:espinosa-ortega]])) menciona de un alcalde mayor quien administraba el real de La Iguana, pero no da un nombre. He encontrado un  ""teniente de alcalde mayor"" de La Iguana para 1766 (Domingo de Abasolo (([[:fuentes:apuntes-lampazo]], p. 315)) .";dummy
JUGDNLVA;"El centro de esta jurisdicción fue tradicionalmente Santiago de Sabinas hasta que se decubrieron nuevas  minas, primero en La Iguana (jurisdicción de Lampazo) y luego en Vallecillo (jurisdicción de Sabinas). El último real de minas fue designado cabecera en 1766. Con estas bonanzas, empezó una recomposición de las jurisdicciones que no está bien documentada. Según algunas citas en la literatura, los partidos de Sabinas, Vallecillo (a partir de 1766) y La Iguana (a partir de 1762) tenían todos sus alcaldes mayores, y se reunían en una nueva alcaldía común en 1773 (([[:fuentes:vision-frontera]], p. 143)). La visita de 1775 menciona alcaldes mayores en Lampazo y La Iguana, pero no en Vallecillo o Sabinas, por lo que se podría suponer que es alusión a la alcaldía mayor nuevamente formada. En 1788 (([[:fuentes:coleccion-nuevo-leon]])), Manuel Bahamonde informa al intendente de San Luis Potosí sobre las poblaciones que ""han tenido""  alcaldes mayores en  la provincia, y aparte de los diferentes valles menciona los reales de minas - ""cuasi despoblados"", y son Boca de leones, su agregado Sabinas, Vallecillo y la Iguana"". Es decir, Sabinas definitivamente en 1788 fue agregado de Boca de Leones, y los dos otros reales ni se mencionan en el informe, así que supongo que tampoco lo tenían en ese momento y fueron agregados de Boca de Leones. No sabemos si a fines de la Colonia el antiguo partido de Sabinas todavía tenía su propio teniente de subdelegado o no.";dummy
JUGDNMCO;Después de la reconquista de Nuevo México, los pueblos queres del Río Grande formaron una jurisdicción común con Jemez y Zia, por lo menos cuando Manuel de Baca fue su alcalde mayor (1702-1718). Pero a fines de los 1720, en los 1750 y en 1773 hubo dos alcaldes mayores diferentes. En el mapa de Miera y Pacheco (([[:fuentes:mapa-nm-1779]])), los pueblos vuelven a representarse como parte de Jemez/Los Queres. E en 1790, hay un teniente de alcalde mayor dependiente del alcalde mayor de Santa Cruz. A fines de la Colonia, parece que Cochití fue parte de la jurisdicción de Sandia, aunque esa misma puede haber sido consumida por la de Alburquerque en 1803.;dummy
JUGDNMGA;"Galisteo y Pecos tenían una relación estrecha con la contigua villa de Santa Fe. El mapa de Miera y Pacheco (quien había sido alcalde mayor de Galisteo entre 1756 y 1760) (([[:fuentes:mapa-nm-1779]])) muestra una línea divisoria entre Galisteo y Santa Fe, pero con el texto ""Alcaldía de Santa Fe"" sobrepuesto a ambos partidos. Existen numerosas menciones de alcaldes mayores de Galisteo, aunque en el (([[:fuentes:censo-1790]])) parece que está subsumado en el padrón de Santa Fe. Para mayor facilidad, representamos este partido como parte de la jurisdicción de Santa Fe en el nivel de ""provincia menor"", pero siempre como partido de esa.";dummy
JUGDNMQU;Gerhard (([[:fuentes:gerhard-north]])) habla crípticamente de dos oficiales independientes en este partido (Jemez-Zia-Santa-Ana y Cochiti-Santo Domingo-San Felipe)  durante buena parte del siglo XVIII. Sin embargo, por lo menos desde la actuación de Francisco Miera y Pacheca en 1763 formaron una jurisdicción junta (([[:fuentes:kessell-miera]])), aunque dos jurisdicciones existían por lo menos en 1727-1732 (alcalde mayor de Zia, Ramón García Jurado), pero la misma persona fue alcalde mayor de Bernalillo en el mismo momento. Y y la pretensión últimamente fallida (([[:fuentes:emerson]],p.256)) (aunque por un momento aceptada por el gobernador en 1774) de Eusebio Durán y Chavez sobre el cargo vitalicio de alcalde mayor de Sandia con los poueblos de San Felipe, Santo Domingo y Conchití, mientras que para su hijo quería la alcaldía mayor de los demás pueblos queres.;dummy
JUGDNMSA;La jurisdicción de Bernalillo o Sandía a veces incluía también a los pueblos queres del valle del río Grande. El pueblo de Alameda al sur osciló entre esta jurisdicción y la de Albuquerque, y encontramos menciones de la jurisdicción de Alameda, probablemente como cabecera de Sandia ((para 1783: [[:fuentes:Guadalajara,284]],doc.880)). El (([[:fuentes:censo-1790]])) lo tiene en el padrón de Albuquerque. Hubo alcalde mayor por lo menos hasta 1794, pero en 1803 no se encuentra en la lista de distritos de Nuevo México (AGI,Guadalajara,291). No sabemos si queda dentro de la jurisdicción de Albuquerque o Queres o si se repartió entre ambas. Sin otra información lo incluimos en Albuquerque, pero como partido aparte.;dummy
JUGDNMSC;El pueblo de Picuris en algún momento entre 1750 y 1779 pasó de Taos  al partido de Santa Cruz;dummy
JUGDNMSF;La villa de Santa Fe en ciertas ocasiones del siglo XVIII tuvo un cabildo en función que asumió funciones de gobierno en el distrito cabecera. Sin embargo, en otras ocasiones hubo alcalde mayor nombrado para la villa.;dummy
JUGDNMTA;"Gerhard(([[:fuentes:gerhard-north]])) habla de ocasionales uniones de los partidos de Santa Cruz y Taos. Sin embargo, parece ser más la regla que la excepción. En 1716 hay un ""alcalde mayor de Santa Cruz y jurisdicción de Teguas"", y en 1714 y 1753 tenemos un teniente en Taos.(([[:fuentes:tigges]]))  También en el censo de Revillagigedo,(([[:fuentes:censo-revillagigedo]])) Taos y Santa Cruz forman una jurisdicción común. Aun así, el uso de ""alcalde mayor"" y ""teniente de alcalde mayor"" es algo impreciso, firmando el teniente Juan de la Mora con frecuencia como alcalde mayor. El mapa de Francisco Miera y Pacheco de 1779 (([[:fuentes:mapa-miera]])) muestra dos alcaldías separadas. Hay indicios para alcaldes mayores de Taos entre 1727 y 1741 (Miguel Coca, Francisco Guerrero)(([[:fuentes:tigges]])), 1787-1790 (Antonio José Lobato) y 1796 (Antonio José Ortíz).((Spanish Archives of New Mexico, Series I, Microfilm Reel # 5, Twitchell Number Frame 883))";dummy
JUGDNMZU;"La alcaldía mayor de Zuñi  en algunas ocasiones fue unida a la de La Laguna. Hay evidencia de un alcalde mayor que nombró a su hermano como teniente en Zuñi en 1754, y dice que había heredado el título de su padre (([[:fuentes:gerhard-north]])) - por lo que podría pensarse que esta situación ya existió por algún tiempo. Es probable que se trate del hijo de Juan Miguel Álvarez del Castillo, quien fue alcalde mayor de ambos partidos ya en 1741 (([[:fuentes:naylor-polzer]])). También, en 1805 se reporta José Manuel Aragón como alcalde mayor de ""Laguna, Acoma y Zuñi"" (([[:fuentes:emerson]], vol. 2)). El censo de 1790 también tiene un padrón común, pero menciona dos ""jurisdicciones"" aparte (y no una unida como en el caso de Santa Cruz y Taos). Aún así, a principios del siglo XVIII hubo los alcaldes mayoresJosé Naranjo en 1702 (([[:fuentes:kessell-vargas]])) y Felipe Antonio Cisneros en 1706 (([[:fuentes:lucero]])), y también en 1741 (([[:fuentes:vicente-guerrero]], [[:fuentes:naylor-polzer]])). En tiempos de Bernardo Miera y Pacheco, en 1776, hubo un alcalde mayor propio de Zuñi, Pedro Cisneros (([[:fuentes:carson]])), y en 1809 se menciona un tal Joaquín Pino (([[:fuentes:drsw]])). Es decir que la situación cambió varias veces.";dummy
JUGDSSAI;"El Real de San Marcial con centro en el Real de Aigame, que vivió una bonanza en la década de 1790 (([[:fuentes:Guadalajara,563-misiones]])). Sin embargo, en cierta manera, la Pimería baja quedó subordinada a Sonora porque el título de su administrador solo fue de un ""teniente general de subdelegado"" (([[:fuentes:bpej]],Progresivo: 762 Caja: 49 Expediente: 2)). Aun así, en la lista de subdelegaciones de 1793 publicado por Alcauter (([[:fuentes:alcauter]])), sí figura como subdelegación, mientras que falta en la lista en la guía de forasteros de  de 1809(([[:fuentes:guia-mex-1809]])). Es posible también que tras el boom inicial del real, se redujera otra vez su estatus de subdelegación a tenencia.";dummy
JUGDSSAL;Los pueblos al sur del río Mayo tradicionalmente pertenecieron al partido de Álamos - y por consecuencia Sinaloa -, y por lo menos lo seguían siendo hacia 1790 (Biblioteca Nacional de México, Archivo Franciscano, caja 35, 774) y 1797 (([[:fuentes:Guadalajara,563-misiones]])). Posiblemente fueron transferidos a Ostimuri hacia 1800 porque forman parte de ese partido en el atlas de Tanck (([[:fuentes:tanck]])), pero no conocemos la fuente. E en la independencia otra vez estos pueblos se encontraron comprendidos en el partido de Álamos. Por esta razón, no visualizamos la posible transferencia temporal de la zona. La antigua misión de Conicari, aunque anexada al curato de Álamos, sí pertenecía a la jurisdicción de Ostimuri. En la jurisdicción civil, el alcalde mayor competente para el río Yaqui fue el de Ostimuri, aunque el obispo indica que la zona perteneció a la jurisdicción ecclesiástica (!) de Álamos (([[:fuentes:Guadalajara,563-diligencias]])). También la división de jurisdicciones del primer documento citado hacen pensar que se trata de una división exclusivamente eclesiástica.;dummy
JUGDSSCI;El real de minas de Cieneguilla en el régimen de intendencias fue subdelegación de Arispe, erigida ca 1790. Tanto la lista de distritos en (([[:fuentes:pietschmann]])),  la Gazeta de México del 18 de junio de 1800  como la guía de forastoers para 1809 (([[:fuentes:guia-mex-1809]])) dan testimonio su existencia. Según el mapa en (([[:fuentes:ortega-noriega]])), la frontera norte de Sonora hubiese pertenecido a este partido, aunque no incluye fuentes para esta representación. Sin embargo, hace cierto sentido, al mencionarse dicho real como única población de españoles en la Pimería alta en el informe de fray Francisco Antonio de Barbastro de 1793, quien además le atribuye al cura de Cieneguilla facultades sobre fondos y para el fomento de las misiones (([[:fuentes:barbastro]],p.66)). Sea como sea, la coexistencia del régimen misional de Pimería Alta, así como la jurisdicción de los presidios en la frontera en todo caso limitaron mucho la importancia de cualquier institución de Cieneguilla (cura o subdelegado).;dummy
JUGDSSCP;Para 1750, tenía teniente en Cabazán (([[:fuentes:informe-rodriguez]],p.60)).;dummy
JUGDSSCS;"Durante el siglo XVIII hasta la instalación de la intendencia en 1771,según Gerhard (([[:fuentes:gerhard-north]])), Cosalá siempre formó parte integral de Culiacán. Sin embargo, documentos en el fondo ""Tierras"" del AHGS (([[:fuentes:catalogo-tierras]])) tiene Cosalá como jurisdicción por lo menos  ya a partir de 1747. En 1771  encontramos un subdelegado en las cuatro causas para Cosalá (Ignacio Abdón Fernández Tamayo), mientras que en otra ocasiones, también más tardíamente, se mencionan justicias mayores. Cosalá no está en la lista de subdelegados reportados por el gobernador en 1792 (([[:fuentes:alcauter]])), y en 1807 hay un ""teniente subdelegado"" para el distrito, pero tanto (([[:fuentes:mimiaga]],(([[:fuentes:ortega-noriega]])),  (([[:fuentes:pietschmann]])), (([[:fuentes:tanck]])) y (([[:fuentes:guia-mex-1809]])) todos lo mencionan como subdelegación o partido de primera fila. Menciones de un una ""jurisdicción"" de Cosalá - aunque probablemente sujeta a Culiacán, ya hay a mediados de la década de 1760 (([[:fuentes:catalogo-tierras]])).";dummy
JUGDSSCU;Para 1750, tenía teniente en Chametla (([[:fuentes:informe-rodriguez]],p.60)).;dummy
JUGDSSEF;El Fuerte fue residencia de tenientes de Sinaloa por lo menos en 1740 (momento de una rebelión yaqui).;dummy
JUGDSSMY;A principios del siglo XVIII, cuando el Consejo de Indias se reservó el derecho para nombrar los alcaldes mayores de Rosario, el gobernador de Nueva Vizcaya nombró un teniente suyo como alcalde mayor para Maloya. Según Gerhard (([[:fuentes:gerhard-north]])), la alcaldía en algunos momentos estuvo suprimida, pero no da datos para esta presunción.;dummy
